text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
"0.0
0.2
0.4
0.6
0.8
1.0
1.2time (free-fall time)




0.0
0.2
0.4
0.6
0.8
1.0
1.2time (free-fall time)",6,DejaVuSans,,101,24
6,11,TeXGyreTermesX-Regular,,1,1
A. A. Ali,11,TeXGyreTermesX-Italic,,9,9
Figure 6.,7,TeXGyreTermesX-Bold,,9,9
"Cluster half-mass radius vs total stellar mass (which increases with
time). For comparison, the plot also shows young massive clusters observed
in the Milky Way and LMC (Portegies Zwart et al. 2010).",7,TeXGyreTermesX-Regular,,199,74
"sink particles form inside dense clumps and ionize them from the
inside, creating new compact H ii regions. These expand and break
out, joining up with H ii regions formed by neighbouring sinks.",8,TeXGyreTermesX-Regular,,194,65
"The neutral gas is infalling for the majority of the runtime for all
models except z0.1 and (in the ﬁnal 0",8,TeXGyreTermesX-Regular,,106,68
.,8,NewTXMI,,1,1
"5 Myr) z0.5. Compared to the
hydrodynamics-only run, the feedback models have slightly higher
velocities (i.e. if gas is ﬂowing inwards, it is doing so more slowly).
Furthermore, the gradients eventually turn positive, showing that
feedback is accelerating the neutral gas too. The hydrodynamics-only
model is the only one which shows the rate of infall continually in-
creasing.",8,TeXGyreTermesX-Regular,,379,71
,8,txsys,,0,0
𝑣,8,NewTXMI,,1,1
𝑟,7,NewTXMI7,,1,1
,8,txsys,,0,0
for z1_hydro reaches a minimum value of,8,TeXGyreTermesX-Regular,,39,39
−,8,txsys,,1,1
5,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
9 km s,8,TeXGyreTermesX-Regular,,6,6
−,7,txsys,,1,1
1,7,TeXGyreTermesX-Regular,,1,1
",
while the lowest velocity among the feedback models is",8,TeXGyreTermesX-Regular,,56,54
−,8,txsys,,1,1
2,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
8 km s,8,TeXGyreTermesX-Regular,,6,6
−,7,txsys,,1,1
1,7,TeXGyreTermesX-Regular,,1,1
"– this is reached by z1_norp, which retains a constant infall velocity",8,TeXGyreTermesX-Regular,,70,70
"over its lifetime. z0.1, the most outﬂowing model, reaches a velocity
of",8,TeXGyreTermesX-Regular,,72,69
+,8,txsys,,1,1
4,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
4 km s,8,TeXGyreTermesX-Regular,,6,6
−,7,txsys,,1,1
1,7,TeXGyreTermesX-Regular,,1,1
". Overall, feedback does aﬀect the kinematics of the
neutral gas, providing resistance against infall. However, z0.1 is the
only model which exhibits neutral outﬂow for a signiﬁcant period
of the runtime. In addition to the support given by a higher thermal
pressure against gravitational infall, neutral structures can experience
a rocket eﬀect when photoevaporated gas pushes oﬀ the surface (see
also Mellema et al. 1998, 2006; Arthur et al. 2011), providing an-
other source of acceleration not present in the hydrodynamics-only
model.",8,TeXGyreTermesX-Regular,,538,72
3.2 Star formation,8,TeXGyreTermesX-Bold,,18,18
"Our cluster-sink method allows particles to form and accrete on the
ﬂy, which is an improvement on our previous method of placing
individual stars manually at one pre-deﬁned moment in time. The
drawback is that a particular sink’s stars are all lumped together into
a point – instead of having many 1000s of real star particles, we have",8,TeXGyreTermesX-Regular,,336,71
Figure 5.,7,TeXGyreTermesX-Bold,,9,9
"Mass-weighted mean radial velocity in a sphere of radius 10 pc
around the simulation centre. Positive values indicate outﬂowing gas, negative
values show infalling gas.",7,TeXGyreTermesX-Regular,,168,78
We calculate the mass-weighted mean velocity in the radial direc-,8,TeXGyreTermesX-Regular,,65,65
"tion,",8,TeXGyreTermesX-Regular,,5,5
,8,txsys,,0,0
𝑣,8,NewTXMI,,1,1
𝑟,7,NewTXMI7,,1,1
,8,txsys,,0,0
=,8,txmiaX,,1,1
,8,txexs,,0,0
𝑖,7,NewTXMI7,,1,1
𝑚,8,NewTXMI,,1,1
𝑖,7,NewTXMI7,,1,1
v,8,TeXGyreTermesX-BoldItalic,,1,1
𝑖,7,NewTXMI7,,1,1
·,8,txsys,,1,1
ˆ,8,TeXGyreTermesX-Regular,,1,1
r,8,TeXGyreTermesX-BoldItalic,,1,1
,8,txexs,,0,0
𝑖,7,NewTXMI7,,1,1
𝑚,8,NewTXMI,,1,1
𝑖,7,NewTXMI7,,1,1
(5),8,TeXGyreTermesX-Regular,,3,3
summing over cells,8,TeXGyreTermesX-Regular,,18,18
𝑖,8,NewTXMI,,1,1
with mass,8,TeXGyreTermesX-Regular,,9,9
𝑚,8,NewTXMI,,1,1
𝑖,7,NewTXMI7,,1,1
and velocity,8,TeXGyreTermesX-Regular,,12,12
𝑣,8,NewTXMI,,1,1
𝑖,7,NewTXMI7,,1,1
"inside a radius of
10 pc around the simulation origin. ˆ",8,TeXGyreTermesX-Regular,,56,37
r,8,TeXGyreTermesX-BoldItalic,,1,1
"is the unit vector pointing away
from the origin. This is plotted in Fig. 5 for each model, separating out
the neutral and ionized gas components. In both components, higher
velocities belong to lower metallicities. Additionally, the two models
without radiation pressure have smaller velocities than the other mod-
els, especially z1_norp (which has UV-attenuating dust and has the
smallest H ii region). The ionized gas is accelerated radially outwards
for the entire duration of every model, with mean velocities reaching
in excess of",8,TeXGyreTermesX-Regular,,537,73
+,8,txsys,,1,1
10 km s,8,TeXGyreTermesX-Regular,,7,7
−,7,txsys,,1,1
1,7,TeXGyreTermesX-Regular,,1,1
"and still increasing as the models evolve.
Velocities can be higher than the ionized sound speed as other dy-
namical mechanisms are involved, even in the ionization-only models
– the surfaces of dense, neutral material can be photoevaporated, and
this newly ionized gas can be accelerated to",8,TeXGyreTermesX-Regular,,292,69
∼,8,txsys,,1,1
30 km s,8,TeXGyreTermesX-Regular,,7,7
−,7,txsys,,1,1
1,7,TeXGyreTermesX-Regular,,1,1
"(see also Ali
et al. 2018, where we show this in a lower-mass cloud with a single
massive star). An improvement on our previous models is that new",8,TeXGyreTermesX-Regular,,146,67
MNRAS,7,TeXGyreTermesX-Regular,,5,5
000,7,TeXGyreTermesX-Bold,,3,3
", 1–13 (2020)",7,TeXGyreTermesX-Regular,,13,13
"0.0

0.5

1.0

1.5

2.0

2.5time (Myr)

10

5

0

5

10

15",6,DejaVuSans,,59,13
m,6,DejaVuSans,,1,1
e,3,DejaVuSans,,1,1
a,3,DejaVuSans,,1,1
n,4,DejaVuSans,,1,1
,2,DejaVuSans,,0,0
v,3,DejaVuSans-Oblique,,1,1
r,1,DejaVuSans-Oblique,,1,1
,2,DejaVuSans,,0,0
(,2,DejaVuSans,,1,1
k,3,DejaVuSans,,1,1
m,6,DejaVuSans,,1,1
,2,DejaVuSans,,0,0
s,3,DejaVuSans,,1,1
1,2,DejaVuSans,,1,1
),2,DejaVuSans,,1,1
neutral gas,7,DejaVuSans,,11,11
"Z/Zsol
2
1
0.5
0.1
1 (no RP)
1 (no RP, no dust)
hydro


0.0

0.5

1.0

1.5

2.0

2.5time (Myr)

10

5

0

5

10

15",6,DejaVuSans,,115,18
m,6,DejaVuSans,,1,1
e,3,DejaVuSans,,1,1
a,3,DejaVuSans,,1,1
n,4,DejaVuSans,,1,1
,2,DejaVuSans,,0,0
v,3,DejaVuSans-Oblique,,1,1
r,1,DejaVuSans-Oblique,,1,1
,2,DejaVuSans,,0,0
(,2,DejaVuSans,,1,1
k,3,DejaVuSans,,1,1
m,6,DejaVuSans,,1,1
,2,DejaVuSans,,0,0
s,3,DejaVuSans,,1,1
1,2,DejaVuSans,,1,1
),2,DejaVuSans,,1,1
ionized gas,7,DejaVuSans,,11,11
10,6,DejaVuSans,,2,2
3,4,DejaVuSans,,1,1
10,6,DejaVuSans,,2,2
4,4,DejaVuSans,,1,1
10,6,DejaVuSans,,2,2
5,4,DejaVuSans,,1,1
total stellar mass (Msol),6,DejaVuSans,,25,25
"1

10",6,DejaVuSans,,5,2
h,3,DejaVuSans,,1,1
a,3,DejaVuSans,,1,1
l,1,DejaVuSans,,1,1
f,2,DejaVuSans,,1,1
-,2,DejaVuSans,,1,1
m,6,DejaVuSans,,1,1
a,3,DejaVuSans,,1,1
ss,3,DejaVuSans,,2,2
,1,DejaVuSans,,0,0
r,2,DejaVuSans,,1,1
a,3,DejaVuSans,,1,1
d,3,DejaVuSans,,1,1
i,1,DejaVuSans,,1,1
u,3,DejaVuSans,,1,1
s,3,DejaVuSans,,1,1
,1,DejaVuSans,,0,0
(,2,DejaVuSans,,1,1
p,3,DejaVuSans,,1,1
c,3,DejaVuSans,,1,1
),2,DejaVuSans,,1,1
Arches,6,DejaVuSans,,6,6
DSB2003NGC 3603QuintupletRSGC01RSGC02RSGC03,6,DejaVuSans,,43,43
Trumpler 14,6,DejaVuSans,,11,11
"Wd 1Wd 2hPerChiPerR136NGC 2136ONC

MW
LMC

MW
LMC
Z/Zsol
2
1
0.5
0.1
1 (no RP)
1 (no RP, no dust)
hydro",6,DejaVuSans,,103,33
The growth of H ii regions around massive stars,11,TeXGyreTermesX-Italic,,47,47
7,11,TeXGyreTermesX-Regular,,1,1
∼,8,txsys,,1,1
"100 ‘cluster’ particles. While this provides a clear computational
advantage, it makes it diﬃcult to separate the ensemble of particles
into several well-deﬁned, distinct clusters, and to analyse individual
clusters by themselves. For this reason, our analysis treats the whole
system as one cluster.",8,TeXGyreTermesX-Regular,,300,70
Fig. 6 shows the evolution of the cluster half-mass radius,8,TeXGyreTermesX-Regular,,58,58
𝑟,8,NewTXMI,,1,1
hm,7,TeXGyreTermesX-Regular,,2,2
"vs
total stellar mass for each model. In this case, ‘cluster’ means all
sinks which are populated with at least one star, and the relevant
mass is the stellar mass not the sink mass (see section 3.2 for details
about the sink particle method).",8,TeXGyreTermesX-Regular,,243,71
𝑟,8,NewTXMI,,1,1
hm,7,TeXGyreTermesX-Regular,,2,2
"is the radius from the centre of
mass which encloses half the total mass. For comparison, we also
show data for young massive clusters (YMCs) in the Milky Way
and Large Magellanic Cloud from Portegies Zwart et al. (2010). All
the clusters lie between the Milky Way YMCs. With the exception
of z0.1, all the models are indistinguishable from one another and
become more compact as mass (i.e. time) increases, especially as they
approach 10",8,TeXGyreTermesX-Regular,,438,69
4,7,TeXGyreTermesX-Regular,,1,1
M,8,TeXGyreTermesX-Regular,,1,1
,7,txsys,,0,0
". Similar behaviour is seen by Liow & Dobbs (2020)
in models of cloud-cloud collisions which do not include feedback,
where massive clusters contract once gravity becomes important.
The results imply that variations in metallicity, dust absorption, and
radiation pressure do not guarantee changes in cluster compactness,
even though the H ii regions produced by each model are of diﬀerent
sizes and masses (as shown in Fig. 4) – for example, z1_norp has
the smallest H ii region, while both z1_norp_nodust and z0.5 have
an ionized volume which is an order of magnitude larger. That is,
a larger H ii region does not guarantee a larger cluster. z0.1 is an
outlier as its cluster does not contract as much as the other feedback
models, which all follow the same relationship as each other. This is
because the neutral gas has a higher mean velocity, which is directed
radially outwards for z0.1 instead of radially inwards as in the other
models (see Fig. 5). Since the turnover from infall to outﬂow occurs
relatively early in the evolution (by",8,TeXGyreTermesX-Regular,,1043,70
𝑡,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
1 Myr,8,TeXGyreTermesX-Regular,,5,5
=,8,txmiaX,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
5,8,TeXGyreTermesX-Regular,,1,1
,8,txsys,,0,0
𝑡,8,NewTXMI,,1,1
ﬀ,7,TeXGyreTermesX-Regular,,1,1
,8,txsys,,0,0
"), this halts
the collapse of the gas and hence the sinks – the turnover happens
too late (or not at all) for the other models. The hydrodynamics-only
calculation is shifted to the right as it accretes more mass, due to the
lack of pressure support from feedback and the accelerating rate of
neutral-gas infall.",8,TeXGyreTermesX-Regular,,311,72
"Fig. 7 shows the total accretion rate summed over all sink particles,",8,TeXGyreTermesX-Regular,,69,69
,8,txsys,,0,0
𝑀,8,NewTXMI,,1,1
"sink,tot",7,TeXGyreTermesX-Regular,,8,8
=,8,txmiaX,,1,1
∑︁,8,txexs,,2,2
Δ,8,txmiaX,,1,1
𝑀,8,NewTXMI,,1,1
sink,7,TeXGyreTermesX-Regular,,4,4
Δ,8,txmiaX,,1,1
𝑡,8,NewTXMI,,1,1
where,8,TeXGyreTermesX-Regular,,5,5
Δ,8,txmiaX,,1,1
𝑡,8,NewTXMI,,1,1
"is the hydrodynamical time step. The result is processed
through a 3",8,TeXGyreTermesX-Regular,,68,56
𝜎,8,NewTXMI,,1,1
Gaussian ﬁlter to smooth some of the variation and,8,TeXGyreTermesX-Regular,,50,50
"show the trend more clearly. Fig. 7 also shows the star formation
eﬃciency over all sink particles relative to the initial cloud mass,",8,TeXGyreTermesX-Regular,,134,68
SFE,8,TeXGyreTermesX-Regular,,3,3
=,8,txmiaX,,1,1
,8,txexs,,0,0
𝑀,8,NewTXMI,,1,1
∗,7,txsys,,1,1
10,8,TeXGyreTermesX-Regular,,2,2
5,7,TeXGyreTermesX-Regular,,1,1
M,8,TeXGyreTermesX-Regular,,1,1
,7,txsys,,0,0
Sink accretion rates lie around 10,8,TeXGyreTermesX-Regular,,34,34
−,7,txsys,,1,1
2,7,TeXGyreTermesX-Regular,,1,1
M,8,TeXGyreTermesX-Regular,,1,1
,7,txsys,,0,0
yr,8,TeXGyreTermesX-Regular,,2,2
−,7,txsys,,1,1
1,7,TeXGyreTermesX-Regular,,1,1
"for the majority of the
runtime, with the hydrodynamics-only run being consistently higher
than the feedback models by a factor of a few to 10 at most. The
SFE does not exceed 20 per cent within a free-fall time except for
the hydrodynamics-only model. The diﬀerent metallicities cannot be
easily distinguished, although they show signs of deviating from each
other approximately 0.6",8,TeXGyreTermesX-Regular,,383,69
,8,txsys,,0,0
𝑡,8,NewTXMI,,1,1
ﬀ,7,TeXGyreTermesX-Regular,,1,1
,8,txsys,,0,0
"after the ﬁrst massive star is formed. Of
the models which run the longest, z1_norp (dashed line) has a higher
SFE than z1_norp_nodust (dotted line) – 0.2 vs 0.15. The former has
a smaller H ii region (Fig. 4) and smaller radial expansion velocities
both for ionized gas and neutral gas (Fig. 5), meaning more mass can
funnel into sink particles, creating more stars; the sink accretion rate
for this model is higher by about a factor of 10 at late times. Overall",8,TeXGyreTermesX-Regular,,463,72
Figure 7.,7,TeXGyreTermesX-Bold,,9,9
Sink accretion rate (top) and star formation eﬃciency (bottom).,7,TeXGyreTermesX-Regular,,63,63
(6),8,TeXGyreTermesX-Regular,,3,3
(7),8,TeXGyreTermesX-Regular,,3,3
"the diﬀerences between the feedback and hydrodynamics runs are
modest, with the hydrodynamics model having approximately 1.5 to
2 times greater SFE. Higher metallicity results in higher accretion
rates and SFEs, although we stress the deviation at this stage is
marginal.",8,TeXGyreTermesX-Regular,,271,67
3.3 Pressure contributions,8,TeXGyreTermesX-Bold,,26,26
"In this section, we calculate the radiation pressure as the magnitude
of the radiative force per unit area",8,TeXGyreTermesX-Regular,,106,69
𝑃,8,NewTXMI,,1,1
rad,7,TeXGyreTermesX-Regular,,3,3
=,8,txmiaX,,1,1
|,8,txsys,,1,1
f,8,TeXGyreTermesX-BoldItalic,,1,1
rad,7,TeXGyreTermesX-Regular,,3,3
|,8,txsys,,1,1
Δ,8,txmiaX,,1,1
𝑥,8,NewTXMI,,1,1
where,8,TeXGyreTermesX-Regular,,5,5
f,8,TeXGyreTermesX-BoldItalic,,1,1
rad,7,TeXGyreTermesX-Regular,,3,3
"is the force per unit volume as calculated in the MCRT
step, and",8,TeXGyreTermesX-Regular,,64,54
Δ,8,txmiaX,,1,1
𝑥,8,NewTXMI,,1,1
"is the cell size. The thermal pressure is given by the
ideal gas equation of state",8,TeXGyreTermesX-Regular,,82,54
(8),8,TeXGyreTermesX-Regular,,3,3
𝑃,8,NewTXMI,,1,1
gas,7,TeXGyreTermesX-Regular,,3,3
=,8,txmiaX,,1,1
𝜌𝑘,8,NewTXMI,,2,2
B,7,TeXGyreTermesX-Regular,,1,1
"𝑇
𝜇𝑚",8,NewTXMI,,4,2
H,7,TeXGyreTermesX-Regular,,1,1
(9),8,TeXGyreTermesX-Regular,,3,3
where,8,TeXGyreTermesX-Regular,,5,5
𝜌,8,NewTXMI,,1,1
"is mass density,",8,TeXGyreTermesX-Regular,,16,16
𝑘,8,NewTXMI,,1,1
B,7,TeXGyreTermesX-Regular,,1,1
"is Boltzmann’s constant,",8,TeXGyreTermesX-Regular,,24,24
𝑇,8,NewTXMI,,1,1
is tempera-,8,TeXGyreTermesX-Regular,,11,11
"ture,",8,TeXGyreTermesX-Regular,,5,5
𝜇,8,NewTXMI,,1,1
"is the mean molecular weight, and",8,TeXGyreTermesX-Regular,,33,33
𝑚,8,NewTXMI,,1,1
H,7,TeXGyreTermesX-Regular,,1,1
"is the hydrogen mass.
Fig. 8 shows a zoomed-in snapshot of the z1 model, plotting the
mean",8,TeXGyreTermesX-Regular,,90,63
𝑃,8,NewTXMI,,1,1
rad,7,TeXGyreTermesX-Regular,,3,3
"along the line of sight, the mean",8,TeXGyreTermesX-Regular,,33,33
𝑃,8,NewTXMI,,1,1
gas,7,TeXGyreTermesX-Regular,,3,3
", and the ratio of
the means. This focuses on the inner 7 pc around the cluster centre
of mass at",8,TeXGyreTermesX-Regular,,97,67
𝑡,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
1,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
"47 Myr. These projections are analogues of what
can be inferred from observations (such as in Lopez et al. 2011; Pel-
legrini et al. 2011; although see caveats in section 4.1). The region",8,TeXGyreTermesX-Regular,,187,69
MNRAS,7,TeXGyreTermesX-Regular,,5,5
000,7,TeXGyreTermesX-Bold,,3,3
", 1–13 (2020)",7,TeXGyreTermesX-Regular,,13,13
"0.0
0.5
1.0
1.5
2.0
2.5time (Myr)

10",4,DejaVuSans,,37,13
4,3,DejaVuSans,,1,1
10,4,DejaVuSans,,2,2
3,3,DejaVuSans,,1,1
10,4,DejaVuSans,,2,2
2,3,DejaVuSans,,1,1
10,4,DejaVuSans,,2,2
1,3,DejaVuSans,,1,1
s,2,DejaVuSans,,1,1
i,1,DejaVuSans,,1,1
n,3,DejaVuSans,,1,1
k,2,DejaVuSans,,1,1
,1,DejaVuSans,,0,0
a,3,DejaVuSans,,1,1
cc,2,DejaVuSans,,2,2
r,2,DejaVuSans,,1,1
e,3,DejaVuSans,,1,1
t,1,DejaVuSans,,1,1
i,1,DejaVuSans,,1,1
o,3,DejaVuSans,,1,1
n,3,DejaVuSans,,1,1
,1,DejaVuSans,,0,0
r,2,DejaVuSans,,1,1
a,3,DejaVuSans,,1,1
t,1,DejaVuSans,,1,1
e,3,DejaVuSans,,1,1
,1,DejaVuSans,,0,0
(,1,DejaVuSans,,1,1
M,4,DejaVuSans,,1,1
s,2,DejaVuSans,,1,1
o,3,DejaVuSans,,1,1
l,1,DejaVuSans,,1,1
,1,DejaVuSans,,0,0
y,2,DejaVuSans,,1,1
r,2,DejaVuSans,,1,1
1,2,DejaVuSans,,1,1
),1,DejaVuSans,,1,1
"Z/Zsol
2
1
0.5
0.1
1 (no RP)
1 (no RP, no dust)
hydro",4,DejaVuSans,,53,18
"0.0
0.5
1.0
1.5
2.0
2.5",4,DejaVuSans,,23,3
"time (Myr)

0.00",4,DejaVuSans,,16,10
"0.05

0.10

0.15

0.20",4,DejaVuSans,,22,4
s,2,DejaVuSans,,1,1
t,1,DejaVuSans,,1,1
a,3,DejaVuSans,,1,1
r,2,DejaVuSans,,1,1
,1,DejaVuSans,,0,0
f,1,DejaVuSans,,1,1
o,3,DejaVuSans,,1,1
r,2,DejaVuSans,,1,1
m,4,DejaVuSans,,1,1
a,3,DejaVuSans,,1,1
t,1,DejaVuSans,,1,1
i,1,DejaVuSans,,1,1
o,3,DejaVuSans,,1,1
n,3,DejaVuSans,,1,1
,1,DejaVuSans,,0,0
e,3,DejaVuSans,,1,1
ff,1,DejaVuSans,,2,2
i,1,DejaVuSans,,1,1
c,2,DejaVuSans,,1,1
i,1,DejaVuSans,,1,1
e,3,DejaVuSans,,1,1
n,3,DejaVuSans,,1,1
c,2,DejaVuSans,,1,1
y,2,DejaVuSans,,1,1
"0.0
0.2
0.4
0.6
0.8
1.0
1.2time (free-fall time)




0.0
0.2
0.4
0.6
0.8
1.0
1.2time (free-fall time)",4,DejaVuSans,,101,24
8,11,TeXGyreTermesX-Regular,,1,1
A. A. Ali,11,TeXGyreTermesX-Italic,,9,9
Figure 8.,7,TeXGyreTermesX-Bold,,9,9
Zoomed-in snapshot showing a radiation pressure-dominated region in the z1 model at,7,TeXGyreTermesX-Regular,,83,83
𝑡,7,NewTXMI7,,1,1
=,7,txmiaX,,1,1
1,7,TeXGyreTermesX-Regular,,1,1
.,7,NewTXMI7,,1,1
47 Myr.,7,TeXGyreTermesX-Regular,,7,7
𝑃,7,NewTXMI7,,1,1
rad,6,TeXGyreTermesX-Regular,,3,3
and,7,TeXGyreTermesX-Regular,,3,3
𝑃,7,NewTXMI7,,1,1
gas,6,TeXGyreTermesX-Regular,,3,3
"are the mean values integrated
along the line of sight; the ﬁnal frame is the ratio of the mean pressures. Images are centred on the cluster centre of mass (shown with an",7,TeXGyreTermesX-Regular,,170,139
×,7,txsys,,1,1
"), with sink particle
positions plotted as circles (using the same colour scheme as Fig. 2). These projections are integrals along the",7,TeXGyreTermesX-Regular,,134,112
𝑦,7,NewTXMI7,,1,1
"-axis, not the",7,TeXGyreTermesX-Regular,,14,14
𝑧,7,NewTXMI7,,1,1
-axis as in Figs. 2 and 3.,7,TeXGyreTermesX-Regular,,26,26
"is, on the whole, dominated by the thermal pressure from ionization.
Radiation pressure is only signiﬁcant near the sink particles. For ex-",8,TeXGyreTermesX-Regular,,139,70
"ample, the ﬁgure shows an area in the H ii region which is dominated",8,TeXGyreTermesX-Regular,,68,68
"by radiation pressure, to the bottom right of the centre of mass (the
cross symbol). This is where several sink particles are concentrated
near a neutral, high-density clump. Additionally, a lone sink particle
near the right edge of the frame is growing its own compact H ii
region and radiation-pressure bubble. To characterise these pressure
hotspots and identify trends as a function of radius, we also calculate
radial averages of",8,TeXGyreTermesX-Regular,,434,71
𝑃,8,NewTXMI,,1,1
gas,7,TeXGyreTermesX-Regular,,3,3
",",8,TeXGyreTermesX-Regular,,1,1
𝑃,8,NewTXMI,,1,1
rad,7,TeXGyreTermesX-Regular,,3,3
", and the ratio",8,TeXGyreTermesX-Regular,,15,15
𝑃,8,NewTXMI,,1,1
rad,7,TeXGyreTermesX-Regular,,3,3
/,8,txsys,,1,1
𝑃,8,NewTXMI,,1,1
gas,7,TeXGyreTermesX-Regular,,3,3
". To do this, we
compute each quantity in every cell, bin it according to distance from
the origin, then ﬁnd the median, ﬁrst quartile, and third quartile in
each radial bin. This creates a series of concentric shells around the
origin, with average values being found for each shell. These results
are shown in Fig. 9.",8,TeXGyreTermesX-Regular,,319,70
"The origin of the ﬁrst column of Fig. 9 is the ﬁrst H ii region
at",8,TeXGyreTermesX-Regular,,66,63
𝑡,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
"43 Myr. The ionizing sources are the same in each model
and have masses of 31.7, 27.8, and 18",8,TeXGyreTermesX-Regular,,93,55
.,8,NewTXMI,,1,1
7 M,8,TeXGyreTermesX-Regular,,3,3
,7,txsys,,0,0
". The H ii region is
approximately 2 pc in radius. In the innermost radial bins,",8,TeXGyreTermesX-Regular,,80,59
𝑃,8,NewTXMI,,1,1
rad,7,TeXGyreTermesX-Regular,,3,3
/,8,txsys,,1,1
𝑃,8,NewTXMI,,1,1
gas,7,TeXGyreTermesX-Regular,,3,3
"has values around 10 for the z2 model, 3 for z1, 1 for z0.5, and
0.1 for z0.1. That is, radiation pressure dominates over (or is at least
comparable to) the gas pressure for all but the lowest metallicity case.
This drops oﬀ with radius, with all metallicities having",8,TeXGyreTermesX-Regular,,267,72
𝑃,8,NewTXMI,,1,1
rad,7,TeXGyreTermesX-Regular,,3,3
/,8,txsys,,1,1
𝑃,8,NewTXMI,,1,1
gas,7,TeXGyreTermesX-Regular,,3,3
<,8,NewTXMI,,1,1
"1
by 0",8,TeXGyreTermesX-Regular,,6,4
.,8,NewTXMI,,1,1
7 pc.,8,TeXGyreTermesX-Regular,,5,5
"The origin of the second column of Fig. 9 is the cluster centre
of mass at",8,TeXGyreTermesX-Regular,,74,63
𝑡,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
1,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
22 Myr.,8,TeXGyreTermesX-Regular,,7,7
𝑃,8,NewTXMI,,1,1
rad,7,TeXGyreTermesX-Regular,,3,3
/,8,txsys,,1,1
𝑃,8,NewTXMI,,1,1
gas,7,TeXGyreTermesX-Regular,,3,3
is approximately constant in the,8,TeXGyreTermesX-Regular,,32,32
"inner 5 pc, before tailing oﬀ at the ionization front. The median is
just below 1 for z2, around 0.3 for z1, 0.1 for z0.5, and 0.03 for z0.1.
The smaller ratio at low metallicity is a caused by a combination of",8,TeXGyreTermesX-Regular,,210,72
𝑃,8,NewTXMI,,1,1
rad,7,TeXGyreTermesX-Regular,,3,3
being smaller (lower dust-to-gas ratio) and,8,TeXGyreTermesX-Regular,,43,43
𝑃,8,NewTXMI,,1,1
gas,7,TeXGyreTermesX-Regular,,3,3
"being higher
(higher temperature).",8,TeXGyreTermesX-Regular,,34,21
"In summary, radiation pressure can be important at sub-pc scales
near sink particles, while ionization becomes the dominant term fur-
ther out. On the cluster scale, radiation pressure is at best comparable
to the gas pressure (",8,TeXGyreTermesX-Regular,,228,72
𝑍,8,NewTXMI,,1,1
,8,MSAM10,,0,0
Z,8,TeXGyreTermesX-Regular,,1,1
,7,txsys,,0,0
"), and at worst negligible (",8,TeXGyreTermesX-Regular,,28,28
𝑍,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
1 Z,8,TeXGyreTermesX-Regular,,3,3
,7,txsys,,0,0
").
For the z1 model, the total ionized mass and volume are larger when
radiation pressure is enabled compared to when it is switched oﬀ
(see Fig. 4). This can be caused by the high",8,TeXGyreTermesX-Regular,,180,67
𝑃,8,NewTXMI,,1,1
rad,7,TeXGyreTermesX-Regular,,3,3
"in the vicinity of
sink particles clearing material away with a similar force as the ther-
mal pressure from ionization. However, as explained in section 3.1,
a more eﬀective way of producing a larger H ii region is to remove
the dust altogether; even though this removes the source of radia-
tion pressure, it means more ionizing photons are absorbed by gas
rather than processed away by dust – feedback is more eﬃcient when
photons are ionizing gas instead of imparting momentum to dust.",8,TeXGyreTermesX-Regular,,489,71
MNRAS,7,TeXGyreTermesX-Regular,,5,5
000,7,TeXGyreTermesX-Bold,,3,3
", 1–13 (2020)",7,TeXGyreTermesX-Regular,,13,13
4 DISCUSSION,8,TeXGyreTermesX-Bold,,12,12
4.1 Comparison of pressures with observations,8,TeXGyreTermesX-Bold,,45,45
"In this subsection, we compare the pressure contributions with obser-
vational studies of the LMC, SMC, and more recently of the Galactic
Centre in the Milky Way. These regions have diﬀerent metallicities,
with",8,TeXGyreTermesX-Regular,,210,69
𝑍,8,NewTXMI,,1,1
≈,8,txsys,,1,1
"2 in the Galactic Centre, 0",8,TeXGyreTermesX-Regular,,27,27
.,8,NewTXMI,,1,1
5 Z,8,TeXGyreTermesX-Regular,,3,3
,7,txsys,,0,0
"in the LMC, and 0",8,TeXGyreTermesX-Regular,,17,17
.,8,NewTXMI,,1,1
2 Z,8,TeXGyreTermesX-Regular,,3,3
,7,txsys,,0,0
"in
the SMC (Russell & Dopita 1992; Deharveng et al. 2000). First we
consider the diﬀerent deﬁnitions used in the literature. Lopez et al.
(2011, 2014) deﬁne the direct radiation pressure as",8,TeXGyreTermesX-Regular,,189,69
𝑃,8,NewTXMI,,1,1
